0.25368,0.20006,0.94637,-0.94637,0.25368,0.20006,-0.20006,-0.94637,0.25368,326.62,-360.22,190.81,0
0.26372,0.20605,0.94233,-0.94233,0.26372,0.20605,-0.20605,-0.94233,0.26372,327.05,-360.91,189,0
0.27393,0.21202,0.93809,-0.93809,0.27393,0.21202,-0.21202,-0.93809,0.27393,327.51,-361.58,187.16,0
0.28432,0.21795,0.93363,-0.93363,0.28432,0.21795,-0.21795,-0.93363,0.28432,328,-362.24,185.29,0
0.29487,0.22382,0.92895,-0.92895,0.29487,0.22382,-0.22382,-0.92895,0.29487,328.52,-362.89,183.39,0
0.30558,0.22964,0.92406,-0.92406,0.30558,0.22964,-0.22964,-0.92406,0.30558,329.07,-363.53,181.46,0
0.31645,0.23539,0.91894,-0.91894,0.31645,0.23539,-0.23539,-0.91894,0.31645,329.65,-364.15,179.51,0
0.32746,0.24106,0.9136,-0.9136,0.32746,0.24106,-0.24106,-0.9136,0.32746,330.26,-364.76,177.53,0
0.33862,0.24664,0.90802,-0.90802,0.33862,0.24664,-0.24664,-0.90802,0.33862,330.91,-365.35,175.53,0
0.34991,0.25212,0.90222,-0.90222,0.34991,0.25212,-0.25212,-0.90222,0.34991,331.59,-365.92,173.5,0
0.36132,0.2575,0.89618,-0.89618,0.36132,0.2575,-0.2575,-0.89618,0.36132,332.3,-366.47,171.45,0
0.37285,0.26276,0.88991,-0.88991,0.37285,0.26276,-0.26276,-0.88991,0.37285,333.05,-367,169.38,0
0.38449,0.26789,0.8834,-0.8834,0.38449,0.26789,-0.26789,-0.8834,0.38449,333.83,-367.5,167.29,0
0.39624,0.27289,0.87666,-0.87666,0.39624,0.27289,-0.27289,-0.87666,0.39624,334.65,-367.98,165.18,0
0.40807,0.27775,0.86967,-0.86967,0.40807,0.27775,-0.27775,-0.86967,0.40807,335.5,-368.44,163.06,0
0.42,0.28245,0.86245,-0.86245,0.42,0.28245,-0.28245,-0.86245,0.42,336.38,-368.86,160.92,0
0.43199,0.28699,0.855,-0.855,0.43199,0.28699,-0.28699,-0.855,0.43199,337.3,-369.26,158.77,0
0.44405,0.29136,0.84731,-0.84731,0.44405,0.29136,-0.29136,-0.84731,0.44405,338.26,-369.63,156.6,0
0.45617,0.29555,0.83938,-0.83938,0.45617,0.29555,-0.29555,-0.83938,0.45617,339.24,-369.97,154.43,0
0.46834,0.29956,0.83122,-0.83122,0.46834,0.29956,-0.29956,-0.83122,0.46834,340.27,-370.28,152.24,0
0.48054,0.30337,0.82283,-0.82283,0.48054,0.30337,-0.30337,-0.82283,0.48054,341.32,-370.55,150.05,0
0.49276,0.30698,0.81422,-0.81422,0.49276,0.30698,-0.30698,-0.81422,0.49276,342.41,-370.79,147.86,0
0.50501,0.31038,0.80538,-0.80538,0.50501,0.31038,-0.31038,-0.80538,0.50501,343.53,-371,145.66,0
0.51726,0.31357,0.79631,-0.79631,0.51726,0.31357,-0.31357,-0.79631,0.51726,344.69,-371.17,143.46,0
0.5295,0.31654,0.78704,-0.78704,0.5295,0.31654,-0.31654,-0.78704,0.5295,345.88,-371.3,141.25,0
0.54173,0.31928,0.77755,-0.77755,0.54173,0.31928,-0.31928,-0.77755,0.54173,347.09,-371.4,139.05,0
0.55394,0.32179,0.76785,-0.76785,0.55394,0.32179,-0.32179,-0.76785,0.55394,348.34,-371.46,136.86,0
0.56611,0.32407,0.75796,-0.75796,0.56611,0.32407,-0.32407,-0.75796,0.56611,349.62,-371.48,134.67,0
0.57823,0.3261,0.74787,-0.74787,0.57823,0.3261,-0.3261,-0.74787,0.57823,350.93,-371.46,132.48,0
0.5903,0.32789,0.73759,-0.73759,0.5903,0.32789,-0.32789,-0.73759,0.5903,352.27,-371.4,130.31,0
0.6023,0.32943,0.72713,-0.72713,0.6023,0.32943,-0.32943,-0.72713,0.6023,353.63,-371.3,128.14,0
0.61422,0.33071,0.71649,-0.71649,0.61422,0.33071,-0.33071,-0.71649,0.61422,355.02,-371.16,125.99,0
0.62606,0.33175,0.70568,-0.70568,0.62606,0.33175,-0.33175,-0.70568,0.62606,356.43,-370.98,123.85,0
0.6378,0.33252,0.69472,-0.69472,0.6378,0.33252,-0.33252,-0.69472,0.6378,357.87,-370.76,121.73,0
0.64944,0.33304,0.68361,-0.68361,0.64944,0.33304,-0.33304,-0.68361,0.64944,359.33,-370.5,119.62,0
0.66095,0.3333,0.67235,-0.67235,0.66095,0.3333,-0.3333,-0.67235,0.66095,360.82,-370.2,117.54,0
0.67235,0.3333,0.66095,-0.66095,0.67235,0.3333,-0.3333,-0.66095,0.67235,362.32,-369.86,115.47,0
0.68361,0.33304,0.64944,-0.64944,0.68361,0.33304,-0.33304,-0.64944,0.68361,363.84,-369.47,113.42,0
0.69472,0.33252,0.6378,-0.6378,0.69472,0.33252,-0.33252,-0.6378,0.69472,365.38,-369.05,111.4,0
0.70568,0.33175,0.62606,-0.62606,0.70568,0.33175,-0.33175,-0.62606,0.70568,366.94,-368.59,109.4,0
0.71649,0.33071,0.61422,-0.61422,0.71649,0.33071,-0.33071,-0.61422,0.71649,368.51,-368.08,107.43,0
0.72713,0.32943,0.6023,-0.6023,0.72713,0.32943,-0.32943,-0.6023,0.72713,370.09,-367.54,105.49,0
0.73759,0.32789,0.5903,-0.5903,0.73759,0.32789,-0.32789,-0.5903,0.73759,371.69,-366.96,103.57,0
0.74787,0.3261,0.57823,-0.57823,0.74787,0.3261,-0.3261,-0.57823,0.74787,373.3,-366.34,101.69,0
0.75796,0.32407,0.56611,-0.56611,0.75796,0.32407,-0.32407,-0.56611,0.75796,374.91,-365.69,99.833,0
0.76785,0.32179,0.55394,-0.55394,0.76785,0.32179,-0.32179,-0.55394,0.76785,376.54,-364.99,98.01,0
0.77755,0.31928,0.54173,-0.54173,0.77755,0.31928,-0.31928,-0.54173,0.77755,378.17,-364.27,96.221,0
0.78704,0.31654,0.5295,-0.5295,0.78704,0.31654,-0.31654,-0.5295,0.78704,379.8,-363.5,94.466,0
0.79631,0.31357,0.51726,-0.51726,0.79631,0.31357,-0.31357,-0.51726,0.79631,381.44,-362.71,92.746,0
0.80538,0.31038,0.50501,-0.50501,0.80538,0.31038,-0.31038,-0.50501,0.80538,383.07,-361.88,91.061,0
0.81422,0.30698,0.49276,-0.49276,0.81422,0.30698,-0.30698,-0.49276,0.81422,384.71,-361.02,89.414,0
0.82283,0.30337,0.48054,-0.48054,0.82283,0.30337,-0.30337,-0.48054,0.82283,386.35,-360.13,87.803,0
0.83122,0.29956,0.46834,-0.46834,0.83122,0.29956,-0.29956,-0.46834,0.83122,387.98,-359.2,86.23,0
0.83938,0.29555,0.45617,-0.45617,0.83938,0.29555,-0.29555,-0.45617,0.83938,389.61,-358.26,84.695,0
0.84731,0.29136,0.44405,-0.44405,0.84731,0.29136,-0.29136,-0.44405,0.84731,391.23,-357.28,83.199,0
0.855,0.28699,0.43199,-0.43199,0.855,0.28699,-0.28699,-0.43199,0.855,392.85,-356.28,81.742,0
0.86245,0.28245,0.42,-0.42,0.86245,0.28245,-0.28245,-0.42,0.86245,394.46,-355.26,80.325,0
0.86967,0.27775,0.40807,-0.40807,0.86967,0.27775,-0.27775,-0.40807,0.86967,396.05,-354.21,78.947,0
0.87666,0.27289,0.39624,-0.39624,0.87666,0.27289,-0.27289,-0.39624,0.87666,397.64,-353.14,77.609,0
0.8834,0.26789,0.38449,-0.38449,0.8834,0.26789,-0.26789,-0.38449,0.8834,399.21,-352.06,76.311,0
0.88991,0.26276,0.37285,-0.37285,0.88991,0.26276,-0.26276,-0.37285,0.88991,400.77,-350.95,75.053,0
0.89618,0.2575,0.36132,-0.36132,0.89618,0.2575,-0.2575,-0.36132,0.89618,402.31,-349.83,73.835,0
0.90222,0.25212,0.34991,-0.34991,0.90222,0.25212,-0.25212,-0.34991,0.90222,403.84,-348.7,72.656,0
0.90802,0.24664,0.33862,-0.33862,0.90802,0.24664,-0.24664,-0.33862,0.90802,405.35,-347.55,71.517,0
0.9136,0.24106,0.32746,-0.32746,0.9136,0.24106,-0.24106,-0.32746,0.9136,406.84,-346.39,70.417,0
0.91894,0.23539,0.31645,-0.31645,0.91894,0.23539,-0.23539,-0.31645,0.91894,408.31,-345.22,69.356,0
0.92406,0.22964,0.30558,-0.30558,0.92406,0.22964,-0.22964,-0.30558,0.92406,409.77,-344.04,68.334,0
0.92895,0.22382,0.29487,-0.29487,0.92895,0.22382,-0.22382,-0.29487,0.92895,411.2,-342.85,67.35,0
0.93363,0.21795,0.28432,-0.28432,0.93363,0.21795,-0.21795,-0.28432,0.93363,412.6,-341.66,66.403,0
0.93809,0.21202,0.27393,-0.27393,0.93809,0.21202,-0.21202,-0.27393,0.93809,413.99,-340.47,65.494,0
0.94233,0.20605,0.26372,-0.26372,0.94233,0.20605,-0.20605,-0.26372,0.94233,415.35,-339.27,64.621,0
0.94637,0.20006,0.25368,-0.25368,0.94637,0.20006,-0.20006,-0.25368,0.94637,416.69,-338.07,63.785,0
0.95021,0.19404,0.24382,-0.24382,0.95021,0.19404,-0.19404,-0.24382,0.95021,418,-336.88,62.983,0
0.95385,0.188,0.23415,-0.23415,0.95385,0.188,-0.188,-0.23415,0.95385,419.29,-335.69,62.217,0
0.95729,0.18197,0.22467,-0.22467,0.95729,0.18197,-0.18197,-0.22467,0.95729,420.55,-334.5,61.484,0
0.96055,0.17594,0.21539,-0.21539,0.96055,0.17594,-0.17594,-0.21539,0.96055,421.78,-333.31,60.784,0
0.96362,0.16992,0.2063,-0.2063,0.96362,0.16992,-0.16992,-0.2063,0.96362,422.99,-332.14,60.117,0
0.96652,0.16393,0.19741,-0.19741,0.96652,0.16393,-0.16393,-0.19741,0.96652,424.17,-330.97,59.481,0
0.96924,0.15796,0.18872,-0.18872,0.96924,0.15796,-0.15796,-0.18872,0.96924,425.32,-329.81,58.876,0
0.9718,0.15204,0.18024,-0.18024,0.9718,0.15204,-0.15204,-0.18024,0.9718,426.44,-328.66,58.301,0
0.9742,0.14617,0.17197,-0.17197,0.9742,0.14617,-0.14617,-0.17197,0.9742,427.54,-327.53,57.755,0
0.97644,0.14035,0.1639,-0.1639,0.97644,0.14035,-0.14035,-0.1639,0.97644,428.6,-326.41,57.236,0
0.97854,0.13459,0.15605,-0.15605,0.97854,0.13459,-0.13459,-0.15605,0.97854,429.64,-325.3,56.745,0
0.98049,0.1289,0.14841,-0.14841,0.98049,0.1289,-0.1289,-0.14841,0.98049,430.65,-324.21,56.281,0
0.98231,0.12329,0.14098,-0.14098,0.98231,0.12329,-0.12329,-0.14098,0.98231,431.63,-323.13,55.841,0
0.98399,0.11776,0.13377,-0.13377,0.98399,0.11776,-0.11776,-0.13377,0.98399,432.58,-322.08,55.426,0
0.98555,0.11232,0.12677,-0.12677,0.98555,0.11232,-0.11232,-0.12677,0.98555,433.5,-321.04,55.035,0
0.987,0.10697,0.11998,-0.11998,0.987,0.10697,-0.10697,-0.11998,0.987,434.39,-320.03,54.666,0
0.98833,0.10173,0.1134,-0.1134,0.98833,0.10173,-0.10173,-0.1134,0.98833,435.26,-319.03,54.318,0
0.98955,0.096595,0.10704,-0.10704,0.98955,0.096595,-0.096595,-0.10704,0.98955,436.09,-318.06,53.992,0
0.99067,0.091571,0.1009,-0.1009,0.99067,0.091571,-0.091571,-0.1009,0.99067,436.9,-317.11,53.685,0
0.9917,0.086663,0.094961,-0.094961,0.9917,0.086663,-0.086663,-0.094961,0.9917,437.68,-316.18,53.398,0
0.99264,0.081875,0.089236,-0.089236,0.99264,0.081875,-0.081875,-0.089236,0.99264,438.43,-315.28,53.128,0
0.99349,0.077213,0.08372,-0.08372,0.99349,0.077213,-0.077213,-0.08372,0.99349,439.15,-314.4,52.876,0
0.99427,0.07268,0.078412,-0.078412,0.99427,0.07268,-0.07268,-0.078412,0.99427,439.84,-313.55,52.64,0
0.99497,0.06828,0.073311,-0.073311,0.99497,0.06828,-0.06828,-0.073311,0.99497,440.51,-312.72,52.42,0
0.9956,0.064014,0.068413,-0.068413,0.9956,0.064014,-0.064014,-0.068413,0.9956,441.14,-311.92,52.215,0
0.99617,0.059887,0.063718,-0.063718,0.99617,0.059887,-0.059887,-0.063718,0.99617,441.76,-311.15,52.024,0
0.99668,0.055901,0.059223,-0.059223,0.99668,0.055901,-0.055901,-0.059223,0.99668,442.34,-310.4,51.846,0
0.99713,0.052058,0.054925,-0.054925,0.99713,0.052058,-0.052058,-0.054925,0.99713,442.9,-309.68,51.681,0
0.99754,0.048359,0.050823,-0.050823,0.99754,0.048359,-0.048359,-0.050823,0.99754,443.43,-308.99,51.528,0
0.99789,0.044807,0.046913,-0.046913,0.99789,0.044807,-0.044807,-0.046913,0.99789,443.94,-308.33,51.385,0
0.99821,0.041402,0.043193,-0.043193,0.99821,0.041402,-0.041402,-0.043193,0.99821,444.42,-307.69,51.254,0
0.99848,0.038145,0.03966,-0.03966,0.99848,0.038145,-0.038145,-0.03966,0.99848,444.88,-307.08,51.132,0
0.99873,0.035036,0.03631,-0.03631,0.99873,0.035036,-0.035036,-0.03631,0.99873,445.32,-306.5,51.02,0
0.99894,0.032076,0.03314,-0.03314,0.99894,0.032076,-0.032076,-0.03314,0.99894,445.73,-305.95,50.917,0
0.99912,0.029264,0.030147,-0.030147,0.99912,0.029264,-0.029264,-0.030147,0.99912,446.11,-305.43,50.822,0
0.99927,0.026601,0.027328,-0.027328,0.99927,0.026601,-0.026601,-0.027328,0.99927,446.48,-304.93,50.734,0
0.99941,0.024084,0.024679,-0.024679,0.99941,0.024084,-0.024084,-0.024679,0.99941,446.82,-304.47,50.654,0
0.99952,0.021713,0.022195,-0.022195,0.99952,0.021713,-0.021713,-0.022195,0.99952,447.14,-304.02,50.58,0
0.99961,0.019487,0.019874,-0.019874,0.99961,0.019487,-0.019487,-0.019874,0.99961,447.44,-303.61,50.513,0
0.99969,0.017403,0.017711,-0.017711,0.99969,0.017403,-0.017403,-0.017711,0.99969,447.72,-303.22,50.452,0
0.99976,0.015459,0.015702,-0.015702,0.99976,0.015459,-0.015459,-0.015702,0.99976,447.98,-302.86,50.396,0
0.99981,0.013653,0.013842,-0.013842,0.99981,0.013653,-0.013653,-0.013842,0.99981,448.22,-302.53,50.346,0
0.99985,0.011982,0.012127,-0.012127,0.99985,0.011982,-0.011982,-0.012127,0.99985,448.44,-302.22,50.3,0
0.99989,0.010443,0.010554,-0.010554,0.99989,0.010443,-0.010443,-0.010554,0.99989,448.64,-301.93,50.259,0
0.99992,0.0090332,0.0091155,-0.0091155,0.99992,0.0090332,-0.0090332,-0.0091155,0.99992,448.83,-301.67,50.221,0
0.99994,0.0077479,0.0078084,-0.0078084,0.99994,0.0077479,-0.0077479,-0.0078084,0.99994,449,-301.43,50.188,0
0.99996,0.0065836,0.0066272,-0.0066272,0.99996,0.0065836,-0.0065836,-0.0066272,0.99996,449.15,-301.22,50.159,0
0.99997,0.0055358,0.0055666,-0.0055666,0.99997,0.0055358,-0.0055358,-0.0055666,0.99997,449.28,-301.02,50.132,0
0.99998,0.0046001,0.0046213,-0.0046213,0.99998,0.0046001,-0.0046001,-0.0046213,0.99998,449.41,-300.85,50.109,0
0.99999,0.0037714,0.0037857,-0.0037857,0.99999,0.0037714,-0.0037714,-0.0037857,0.99999,449.51,-300.7,50.089,0
0.99999,0.0030447,0.003054,-0.003054,0.99999,0.0030447,-0.0030447,-0.003054,0.99999,449.61,-300.56,50.072,0
0.99999,0.0024145,0.0024203,-0.0024203,0.99999,0.0024145,-0.0024145,-0.0024203,0.99999,449.69,-300.45,50.056,0
1,0.0018749,0.0018785,-0.0018785,1,0.0018749,-0.0018749,-0.0018785,1,449.76,-300.35,50.044,0
1,0.0014201,0.0014221,-0.0014221,1,0.0014201,-0.0014201,-0.0014221,1,449.82,-300.26,50.033,0
1,0.0010435,0.0010446,-0.0010446,1,0.0010435,-0.0010435,-0.0010446,1,449.87,-300.19,50.024,0
1,0.00073873,0.00073927,-0.00073927,1,0.00073873,-0.00073873,-0.00073927,1,449.91,-300.14,50.017,0
1,0.0004988,0.00049904,-0.00049904,1,0.0004988,-0.0004988,-0.00049904,1,449.94,-300.09,50.012,0
1,0.00031657,0.00031667,-0.00031667,1,0.00031657,-0.00031657,-0.00031667,1,449.96,-300.06,50.007,0
1,0.00018463,0.00018466,-0.00018466,1,0.00018463,-0.00018463,-0.00018466,1,449.98,-300.03,50.004,0
1,9.526e-05,9.5269e-05,-9.5269e-05,1,9.526e-05,-9.526e-05,-9.5269e-05,1,449.99,-300.02,50.002,0
1,4.0497e-05,4.0498e-05,-4.0498e-05,1,4.0497e-05,-4.0497e-05,-4.0498e-05,1,449.99,-300.01,50.001,0
1,1.2091e-05,1.2091e-05,-1.2091e-05,1,1.2091e-05,-1.2091e-05,-1.2091e-05,1,450,-300,50,0
1,1.5229e-06,1.5229e-06,-1.5229e-06,1,1.5229e-06,-1.5229e-06,-1.5229e-06,1,450,-300,50,0
1,-3.8858e-16,-2.2204e-16,2.2204e-16,1,-3.8858e-16,3.8858e-16,2.2204e-16,1,450,-300,50,0
1,0,0,0,1,0,0,0,1,450,-300,50,0
1,0,0,0,1,0,0,0,1,450,-300,50,0
1,0,0,0,1,0,0,0,1,450,-300,50,0
1,0,0,0,1,0,0,0,1,450,-300,49.999,0
1,0,0,0,1,0,0,0,1,450,-300,49.997,0
1,0,0,0,1,0,0,0,1,450,-300,49.994,0
1,0,0,0,1,0,0,0,1,450,-300,49.99,0
1,0,0,0,1,0,0,0,1,450,-300,49.983,0
1,0,0,0,1,0,0,0,1,450,-300,49.976,0
1,0,0,0,1,0,0,0,1,450,-300,49.965,0
1,0,0,0,1,0,0,0,1,450,-300,49.953,0
1,0,0,0,1,0,0,0,1,450,-300,49.938,0
1,0,0,0,1,0,0,0,1,450,-300,49.92,0
1,0,0,0,1,0,0,0,1,450,-300,49.899,0
1,0,0,0,1,0,0,0,1,450,-300,49.875,0
1,0,0,0,1,0,0,0,1,450,-300,49.847,0
1,0,0,0,1,0,0,0,1,450,-300,49.816,0
1,0,0,0,1,0,0,0,1,450,-300,49.781,0
1,0,0,0,1,0,0,0,1,450,-300,49.743,0
1,0,0,0,1,0,0,0,1,450,-300,49.7,0
1,0,0,0,1,0,0,0,1,450,-300,49.653,0
1,0,0,0,1,0,0,0,1,450,-300,49.601,0
1,0,0,0,1,0,0,0,1,450,-300,49.545,0
1,0,0,0,1,0,0,0,1,450,-300,49.485,0
1,0,0,0,1,0,0,0,1,450,-300,49.419,0
1,0,0,0,1,0,0,0,1,450,-300,49.349,0
1,0,0,0,1,0,0,0,1,450,-300,49.274,0
1,0,0,0,1,0,0,0,1,450,-300,49.193,0
1,0,0,0,1,0,0,0,1,450,-300,49.108,0
1,0,0,0,1,0,0,0,1,450,-300,49.017,0
1,0,0,0,1,0,0,0,1,450,-300,48.921,0
1,0,0,0,1,0,0,0,1,450,-300,48.819,0
1,0,0,0,1,0,0,0,1,450,-300,48.712,0
1,0,0,0,1,0,0,0,1,450,-300,48.6,0
1,0,0,0,1,0,0,0,1,450,-300,48.481,0
1,0,0,0,1,0,0,0,1,450,-300,48.358,0
1,0,0,0,1,0,0,0,1,450,-300,48.228,0
1,0,0,0,1,0,0,0,1,450,-300,48.093,0
1,0,0,0,1,0,0,0,1,450,-300,47.952,0
1,0,0,0,1,0,0,0,1,450,-300,47.805,0
1,0,0,0,1,0,0,0,1,450,-300,47.652,0
1,0,0,0,1,0,0,0,1,450,-300,47.494,0
1,0,0,0,1,0,0,0,1,450,-300,47.329,0
1,0,0,0,1,0,0,0,1,450,-300,47.159,0
1,0,0,0,1,0,0,0,1,450,-300,46.983,0
1,0,0,0,1,0,0,0,1,450,-300,46.802,0
1,0,0,0,1,0,0,0,1,450,-300,46.614,0
